id,start,end,measurable,room,subject,home
618185,2021-03-16 11:18:53.671+00,2021-03-16 11:18:53.671+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618186,2021-03-16 11:38:04.235+00,2021-03-16 11:38:04.235+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618188,2021-03-16 11:38:04.235+00,2021-03-16 11:38:04.235+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618189,2021-03-16 11:38:34.362+00,2021-03-16 11:38:34.362+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618191,2021-03-16 11:38:34.362+00,2021-03-16 11:38:34.362+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618192,2021-03-16 11:39:01.134+00,2021-03-16 11:39:01.134+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618194,2021-03-16 11:39:01.134+00,2021-03-16 11:39:01.134+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618196,2021-03-16 14:59:50.356+00,2021-03-16 14:59:50.356+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618197,2021-03-16 14:59:50.356+00,2021-03-16 14:59:50.356+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618199,2021-03-16 15:51:06.061+00,2021-03-16 15:51:06.061+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618200,2021-03-16 15:51:06.061+00,2021-03-16 15:51:06.061+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618202,2021-03-16 15:53:31.201+00,2021-03-16 15:53:31.201+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618204,2021-03-16 15:53:31.201+00,2021-03-16 15:53:31.201+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618205,2021-03-16 15:53:31.237+00,2021-03-16 15:53:31.237+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618207,2021-03-16 15:53:31.237+00,2021-03-16 15:53:31.237+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618208,2021-03-16 15:53:31.326+00,2021-03-16 15:53:31.326+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618210,2021-03-16 15:53:31.326+00,2021-03-16 15:53:31.326+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618211,2021-03-16 15:54:15.218+00,2021-03-16 15:54:15.218+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618213,2021-03-16 15:54:15.218+00,2021-03-16 15:54:15.218+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618214,2021-03-16 16:15:35.033+00,2021-03-16 16:15:35.033+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618216,2021-03-16 16:15:35.033+00,2021-03-16 16:15:35.033+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618218,2021-03-16 16:22:46.108+00,2021-03-16 16:22:46.108+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618220,2021-03-16 16:22:46.108+00,2021-03-16 16:22:46.108+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618222,2021-03-16 16:25:51.075+00,2021-03-16 16:25:51.075+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618223,2021-03-16 16:25:51.075+00,2021-03-16 16:25:51.075+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618225,2021-03-16 16:32:46.454+00,2021-03-16 16:32:46.454+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618226,2021-03-16 16:32:46.454+00,2021-03-16 16:32:46.454+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618229,2021-03-16 18:14:23.389+00,2021-03-16 18:14:23.389+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618231,2021-03-16 18:14:23.389+00,2021-03-16 18:14:23.389+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618232,2021-03-16 18:28:01.073+00,2021-03-16 18:28:01.073+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618234,2021-03-16 18:28:01.073+00,2021-03-16 18:28:01.073+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618236,2021-03-16 20:54:05.965+00,2021-03-16 20:54:05.965+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618238,2021-03-16 20:54:05.965+00,2021-03-16 20:54:05.965+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618239,2021-03-16 20:54:58.468+00,2021-03-16 20:54:58.468+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618241,2021-03-16 20:54:58.468+00,2021-03-16 20:54:58.468+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618242,2021-03-16 21:01:36.618+00,2021-03-16 21:01:36.618+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618243,2021-03-16 21:01:36.618+00,2021-03-16 21:01:36.618+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618244,2021-03-16 21:02:49.659+00,2021-03-16 21:02:49.659+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618245,2021-03-16 21:02:49.659+00,2021-03-16 21:02:49.659+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618247,2021-03-16 21:03:06.125+00,2021-03-16 21:03:06.125+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618249,2021-03-16 21:03:06.125+00,2021-03-16 21:03:06.125+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618250,2021-03-16 21:04:06.494+00,2021-03-16 21:04:06.494+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618252,2021-03-16 21:04:06.494+00,2021-03-16 21:04:06.494+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618253,2021-03-16 21:04:47.405+00,2021-03-16 21:04:47.405+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618255,2021-03-16 21:04:47.405+00,2021-03-16 21:04:47.405+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618256,2021-03-16 21:19:14.758+00,2021-03-16 21:19:14.758+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618258,2021-03-16 21:19:14.758+00,2021-03-16 21:19:14.758+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618260,2021-03-16 21:20:14.279+00,2021-03-16 21:20:14.279+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618262,2021-03-16 21:20:14.279+00,2021-03-16 21:20:14.279+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618264,2021-03-16 21:23:12.164+00,2021-03-16 21:23:12.164+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618265,2021-03-16 21:23:12.164+00,2021-03-16 21:23:12.164+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618267,2021-03-16 21:34:16.447+00,2021-03-16 21:34:16.447+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618268,2021-03-16 21:34:16.447+00,2021-03-16 21:34:16.447+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618270,2021-03-16 21:36:30.792+00,2021-03-16 21:36:30.792+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618271,2021-03-16 21:36:30.792+00,2021-03-16 21:36:30.792+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618273,2021-03-16 23:30:44.075+00,2021-03-16 23:30:44.075+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618274,2021-03-16 23:30:44.075+00,2021-03-16 23:30:44.075+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618276,2021-03-16 23:39:12.743+00,2021-03-16 23:39:12.743+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618277,2021-03-16 23:39:12.743+00,2021-03-16 23:39:12.743+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618279,2021-03-17 08:53:49.703+00,2021-03-17 08:53:49.703+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618280,2021-03-17 08:53:49.703+00,2021-03-17 08:53:49.703+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618281,2021-03-17 10:16:35.914+00,2021-03-17 10:16:35.914+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618283,2021-03-17 10:16:35.914+00,2021-03-17 10:16:35.914+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618284,2021-03-17 10:24:11.045+00,2021-03-17 10:24:11.045+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618286,2021-03-17 10:24:11.045+00,2021-03-17 10:24:11.045+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618287,2021-03-17 10:27:59.641+00,2021-03-17 10:27:59.641+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618289,2021-03-17 10:27:59.641+00,2021-03-17 10:27:59.641+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618291,2021-03-17 10:28:07.771+00,2021-03-17 10:28:07.771+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618292,2021-03-17 10:28:07.771+00,2021-03-17 10:28:07.771+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618294,2021-03-17 10:54:53.184+00,2021-03-17 10:54:53.184+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618296,2021-03-17 10:54:53.184+00,2021-03-17 10:54:53.184+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618298,2021-03-17 10:55:19.086+00,2021-03-17 10:55:19.086+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618299,2021-03-17 10:55:19.086+00,2021-03-17 10:55:19.086+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618301,2021-03-17 13:00:03.908+00,2021-03-17 13:00:03.908+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618302,2021-03-17 13:00:03.908+00,2021-03-17 13:00:03.908+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618304,2021-03-17 13:08:02.807+00,2021-03-17 13:08:02.807+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618305,2021-03-17 13:08:02.807+00,2021-03-17 13:08:02.807+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618307,2021-03-17 14:03:36.644+00,2021-03-17 14:03:36.644+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618308,2021-03-17 14:03:36.644+00,2021-03-17 14:03:36.644+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618310,2021-03-17 14:03:47.049+00,2021-03-17 14:03:47.049+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618312,2021-03-17 14:03:47.049+00,2021-03-17 14:03:47.049+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618313,2021-03-17 14:11:10.782+00,2021-03-17 14:11:10.782+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618315,2021-03-17 14:11:10.782+00,2021-03-17 14:11:10.782+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618316,2021-03-17 14:15:34.793+00,2021-03-17 14:15:34.793+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618318,2021-03-17 14:15:34.793+00,2021-03-17 14:15:34.793+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618319,2021-03-17 14:29:34.212+00,2021-03-17 14:29:34.212+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618321,2021-03-17 14:29:34.212+00,2021-03-17 14:29:34.212+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618323,2021-03-17 14:32:13.468+00,2021-03-17 14:32:13.468+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618325,2021-03-17 14:32:13.468+00,2021-03-17 14:32:13.468+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618326,2021-03-17 16:01:10.897+00,2021-03-17 16:01:10.897+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618328,2021-03-17 16:01:10.897+00,2021-03-17 16:01:10.897+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618329,2021-03-17 16:02:08.278+00,2021-03-17 16:02:08.278+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618332,2021-03-17 16:02:08.278+00,2021-03-17 16:02:08.278+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618333,2021-03-17 16:07:54.781+00,2021-03-17 16:07:54.781+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618335,2021-03-17 16:07:54.781+00,2021-03-17 16:07:54.781+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618336,2021-03-17 16:24:45.513+00,2021-03-17 16:24:45.513+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618338,2021-03-17 16:24:45.513+00,2021-03-17 16:24:45.513+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618339,2021-03-17 16:26:29.591+00,2021-03-17 16:26:29.591+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618340,2021-03-17 16:26:29.591+00,2021-03-17 16:26:29.591+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618342,2021-03-17 16:30:40.633+00,2021-03-17 16:30:40.633+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618343,2021-03-17 16:30:40.633+00,2021-03-17 16:30:40.633+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618345,2021-03-17 16:39:06.88+00,2021-03-17 16:39:06.88+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618346,2021-03-17 16:39:06.88+00,2021-03-17 16:39:06.88+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618348,2021-03-17 16:39:34.013+00,2021-03-17 16:39:34.013+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618349,2021-03-17 16:39:34.013+00,2021-03-17 16:39:34.013+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618351,2021-03-17 16:39:42.162+00,2021-03-17 16:39:42.162+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618352,2021-03-17 16:39:42.162+00,2021-03-17 16:39:42.162+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618354,2021-03-17 17:52:20.677+00,2021-03-17 17:52:20.677+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618356,2021-03-17 17:52:20.677+00,2021-03-17 17:52:20.677+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618357,2021-03-17 18:00:57.679+00,2021-03-17 18:00:57.679+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618359,2021-03-17 18:00:57.679+00,2021-03-17 18:00:57.679+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618361,2021-03-17 19:24:59.315+00,2021-03-17 19:24:59.315+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618362,2021-03-17 19:24:59.315+00,2021-03-17 19:24:59.315+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618364,2021-03-17 19:55:30.694+00,2021-03-17 19:55:30.694+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618365,2021-03-17 19:55:30.694+00,2021-03-17 19:55:30.694+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618367,2021-03-17 19:58:11.196+00,2021-03-17 19:58:11.196+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618368,2021-03-17 19:58:11.196+00,2021-03-17 19:58:11.196+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618370,2021-03-17 19:58:18.244+00,2021-03-17 19:58:18.244+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618371,2021-03-17 19:58:18.244+00,2021-03-17 19:58:18.244+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618373,2021-03-17 20:55:05.733+00,2021-03-17 20:55:05.733+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618374,2021-03-17 20:55:05.733+00,2021-03-17 20:55:05.733+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618376,2021-03-17 20:57:17.131+00,2021-03-17 20:57:17.131+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618378,2021-03-17 20:57:17.131+00,2021-03-17 20:57:17.131+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618379,2021-03-17 20:57:18.906+00,2021-03-17 20:57:18.906+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618380,2021-03-17 20:57:18.906+00,2021-03-17 20:57:18.906+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618382,2021-03-17 21:13:46.665+00,2021-03-17 21:13:46.665+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618384,2021-03-17 21:13:46.665+00,2021-03-17 21:13:46.665+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618389,2021-03-17 21:18:49.407+00,2021-03-17 21:18:49.407+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618390,2021-03-17 21:18:49.407+00,2021-03-17 21:18:49.407+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618392,2021-03-17 21:19:52.713+00,2021-03-17 21:19:52.713+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618394,2021-03-17 21:19:52.713+00,2021-03-17 21:19:52.713+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618395,2021-03-17 21:21:07.566+00,2021-03-17 21:21:07.566+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618397,2021-03-17 21:21:07.566+00,2021-03-17 21:21:07.566+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618398,2021-03-17 22:39:22.34+00,2021-03-17 22:39:22.34+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618400,2021-03-17 22:39:22.34+00,2021-03-17 22:39:22.34+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618402,2021-03-17 22:52:32.474+00,2021-03-17 22:52:32.474+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618403,2021-03-17 22:52:32.474+00,2021-03-17 22:52:32.474+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618405,2021-03-18 00:42:04.709+00,2021-03-18 00:42:04.709+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618406,2021-03-18 00:42:04.709+00,2021-03-18 00:42:04.709+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618408,2021-03-18 10:30:29.942+00,2021-03-18 10:30:29.942+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618410,2021-03-18 10:30:29.942+00,2021-03-18 10:30:29.942+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618411,2021-03-18 10:38:49.25+00,2021-03-18 10:38:49.25+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618412,2021-03-18 10:38:49.25+00,2021-03-18 10:38:49.25+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618413,2021-03-18 10:43:46.765+00,2021-03-18 10:43:46.765+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618414,2021-03-18 10:43:46.765+00,2021-03-18 10:43:46.765+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618415,2021-03-18 10:44:40.007+00,2021-03-18 10:44:40.007+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618416,2021-03-18 10:44:40.007+00,2021-03-18 10:44:40.007+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618417,2021-03-18 10:45:15.729+00,2021-03-18 10:45:15.729+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618418,2021-03-18 10:45:15.729+00,2021-03-18 10:45:15.729+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618419,2021-03-18 10:50:48.2+00,2021-03-18 10:50:48.2+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618420,2021-03-18 10:50:48.2+00,2021-03-18 10:50:48.2+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618421,2021-03-18 11:16:03.104+00,2021-03-18 11:16:03.104+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618422,2021-03-18 11:16:03.104+00,2021-03-18 11:16:03.104+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618423,2021-03-18 11:22:44.884+00,2021-03-18 11:22:44.884+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618424,2021-03-18 11:22:44.884+00,2021-03-18 11:22:44.884+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618425,2021-03-18 11:23:49.64+00,2021-03-18 11:23:49.64+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618426,2021-03-18 11:23:49.64+00,2021-03-18 11:23:49.64+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618427,2021-03-18 12:39:08.117+00,2021-03-18 12:39:08.117+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618428,2021-03-18 12:39:08.117+00,2021-03-18 12:39:08.117+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618429,2021-03-18 12:45:48.537+00,2021-03-18 12:45:48.537+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618430,2021-03-18 12:45:48.537+00,2021-03-18 12:45:48.537+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618431,2021-03-18 12:47:03.547+00,2021-03-18 12:47:03.547+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618432,2021-03-18 12:47:03.547+00,2021-03-18 12:47:03.547+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618433,2021-03-18 12:49:41.954+00,2021-03-18 12:49:41.954+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618434,2021-03-18 12:49:41.954+00,2021-03-18 12:49:41.954+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618435,2021-03-18 12:52:35.242+00,2021-03-18 12:52:35.242+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618436,2021-03-18 12:52:35.242+00,2021-03-18 12:52:35.242+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618437,2021-03-18 13:54:10.941+00,2021-03-18 13:54:10.941+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618438,2021-03-18 13:54:10.941+00,2021-03-18 13:54:10.941+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618439,2021-03-18 14:32:46.013+00,2021-03-18 14:32:46.013+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
618440,2021-03-18 14:32:46.013+00,2021-03-18 14:32:46.013+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
